Time,Location,LMP
2022-08-01 01:45:00-07:00,LBEACH1G_7_N001,72.82877
2022-08-01 01:45:00-07:00,MECCTG2_7_B2,65.25683
2022-08-01 01:45:00-07:00,MILPITAS_1_N001,67.22194
2022-08-01 01:45:00-07:00,REDMGEN_7_N003,72.68528
2022-08-01 01:45:00-07:00,RENFRO_1_N001,81.08101
2022-08-01 01:45:00-07:00,SHELL3_7_B2,64.52446
2022-08-01 01:45:00-07:00,SPIJCT_6_B1,64.72568
2022-08-01 01:45:00-07:00,TOT210S1_7_N002,68.68058
2022-08-01 01:45:00-07:00,TULLOCH_7_B2,66.18932
2022-08-01 01:45:00-07:00,VACA-DIX_1_B1,62.46063
2022-08-01 01:45:00-07:00,WISE1_7_B1,64.96234
2022-08-01 02:00:00-07:00,ALTA1G_7_B1,79.80147
2022-08-01 02:00:00-07:00,BIGCRK3_2_B1,79.40776
2022-08-01 02:00:00-07:00,C493GEN_7_N003,75.30757
2022-08-01 02:00:00-07:00,CUYAMAGN_7_N001,83.74083
2022-08-01 02:00:00-07:00,IBM-CTLE_1_N002,76.38416
2022-08-01 02:00:00-07:00,JESSUP_1_GN001,70.60593
2022-08-01 02:00:00-07:00,KANAKAJT_1_B1,70.65661
2022-08-01 02:00:00-07:00,KEARNY_7_GNU1N,78.26186
2022-08-01 02:00:00-07:00,LBEACH1G_7_N001,77.92608
2022-08-01 02:00:00-07:00,MECCTG2_7_B2,75.68903
2022-08-01 02:00:00-07:00,MILPITAS_1_N001,77.94819
2022-08-01 02:00:00-07:00,REDMGEN_7_N003,77.3441
2022-08-01 02:00:00-07:00,RENFRO_1_N001,84.88759
2022-08-01 02:00:00-07:00,SHELL3_7_B2,74.37119
2022-08-01 02:00:00-07:00,SPIJCT_6_B1,74.48704
2022-08-01 02:00:00-07:00,TOT210S1_7_N002,73.63763
2022-08-01 02:00:00-07:00,TULLOCH_7_B2,78.78962
2022-08-01 02:00:00-07:00,VACA-DIX_1_B1,73.14748
2022-08-01 02:00:00-07:00,WISE1_7_B1,74.26258
2022-08-01 02:15:00-07:00,ALTA1G_7_B1,80.00195
2022-08-01 02:15:00-07:00,BIGCRK3_2_B1,79.53251
2022-08-01 02:15:00-07:00,C493GEN_7_N003,75.49076
2022-08-01 02:15:00-07:00,CUYAMAGN_7_N001,80.22108
2022-08-01 02:15:00-07:00,IBM-CTLE_1_N002,75.3482
2022-08-01 02:15:00-07:00,JESSUP_1_GN001,69.60215
2022-08-01 02:15:00-07:00,KANAKAJT_1_B1,70.00901
2022-08-01 02:15:00-07:00,KEARNY_7_GNU1N,78.32453
2022-08-01 02:15:00-07:00,LBEACH1G_7_N001,78.15762
2022-08-01 02:15:00-07:00,MECCTG2_7_B2,74.6701
2022-08-01 02:15:00-07:00,MILPITAS_1_N001,76.86858
2022-08-01 02:15:00-07:00,REDMGEN_7_N003,77.57671
2022-08-01 02:15:00-07:00,RENFRO_1_N001,81.31592
2022-08-01 02:15:00-07:00,SHELL3_7_B2,73.44237
2022-08-01 02:15:00-07:00,SPIJCT_6_B1,73.62795
2022-08-01 02:15:00-07:00,TOT210S1_7_N002,73.92315
2022-08-01 02:15:00-07:00,TULLOCH_7_B2,76.83596
2022-08-01 02:15:00-07:00,VACA-DIX_1_B1,72.17181
2022-08-01 02:15:00-07:00,WISE1_7_B1,73.32816
2022-08-01 02:30:00-07:00,ALTA1G_7_B1,75.90681
2022-08-01 02:30:00-07:00,BIGCRK3_2_B1,75.17727
2022-08-01 02:30:00-07:00,C493GEN_7_N003,71.56386
2022-08-01 02:30:00-07:00,CUYAMAGN_7_N001,80.84618
2022-08-01 02:30:00-07:00,IBM-CTLE_1_N002,72.83593
2022-08-01 02:30:00-07:00,JESSUP_1_GN001,67.24326
2022-08-01 02:30:00-07:00,KANAKAJT_1_B1,67.98204
2022-08-01 02:30:00-07:00,KEARNY_7_GNU1N,74.27734
2022-08-01 02:30:00-07:00,LBEACH1G_7_N001,74.04721
2022-08-01 02:30:00-07:00,MECCTG2_7_B2,72.1869
2022-08-01 02:30:00-07:00,MILPITAS_1_N001,74.27898
2022-08-01 02:30:00-07:00,REDMGEN_7_N003,73.36828
2022-08-01 02:30:00-07:00,RENFRO_1_N001,81.96699
2022-08-01 02:30:00-07:00,SHELL3_7_B2,70.95789
2022-08-01 02:30:00-07:00,SPIJCT_6_B1,71.16503
2022-08-01 02:30:00-07:00,TOT210S1_7_N002,70.04714
2022-08-01 02:30:00-07:00,TULLOCH_7_B2,75.33034
2022-08-01 02:30:00-07:00,VACA-DIX_1_B1,69.7496
2022-08-01 02:30:00-07:00,WISE1_7_B1,70.86123
2022-08-01 02:45:00-07:00,ALTA1G_7_B1,74.37208
2022-08-01 02:45:00-07:00,BIGCRK3_2_B1,73.57014
2022-08-01 02:45:00-07:00,C493GEN_7_N003,70.22341
2022-08-01 02:45:00-07:00,CUYAMAGN_7_N001,79.87207
2022-08-01 02:45:00-07:00,IBM-CTLE_1_N002,71.93881
2022-08-01 02:45:00-07:00,JESSUP_1_GN001,66.28909
2022-08-01 02:45:00-07:00,KANAKAJT_1_B1,67.01568
2022-08-01 02:45:00-07:00,KEARNY_7_GNU1N,72.77631
2022-08-01 02:45:00-07:00,LBEACH1G_7_N001,72.53152
2022-08-01 02:45:00-07:00,MECCTG2_7_B2,71.32766
2022-08-01 02:45:00-07:00,MILPITAS_1_N001,73.28333
2022-08-01 02:45:00-07:00,REDMGEN_7_N003,71.89967
2022-08-01 02:45:00-07:00,RENFRO_1_N001,80.97247
2022-08-01 02:45:00-07:00,SHELL3_7_B2,69.98993
2022-08-01 02:45:00-07:00,SPIJCT_6_B1,70.14611
2022-08-01 02:45:00-07:00,TOT210S1_7_N002,68.60726
2022-08-01 02:45:00-07:00,TULLOCH_7_B2,74.34319
2022-08-01 02:45:00-07:00,VACA-DIX_1_B1,68.77443
2022-08-01 02:45:00-07:00,WISE1_7_B1,69.82696
2022-08-01 03:00:00-07:00,ALTA1G_7_B1,82.09213
2022-08-01 03:00:00-07:00,BIGCRK3_2_B1,81.94426
2022-08-01 03:00:00-07:00,C493GEN_7_N003,77.3208
2022-08-01 03:00:00-07:00,CUYAMAGN_7_N001,76.56251
2022-08-01 03:00:00-07:00,IBM-CTLE_1_N002,75.45856
2022-08-01 03:00:00-07:00,JESSUP_1_GN001,69.73973
2022-08-01 03:00:00-07:00,KANAKAJT_1_B1,71.13195
2022-08-01 03:00:00-07:00,KEARNY_7_GNU1N,80.06955
2022-08-01 03:00:00-07:00,LBEACH1G_7_N001,80.23075
2022-08-01 03:00:00-07:00,MECCTG2_7_B2,74.80171
2022-08-01 03:00:00-07:00,MILPITAS_1_N001,77.00785
2022-08-01 03:00:00-07:00,REDMGEN_7_N003,79.73305
2022-08-01 03:00:00-07:00,RENFRO_1_N001,77.2387
2022-08-01 03:00:00-07:00,SHELL3_7_B2,73.61654
2022-08-01 03:00:00-07:00,SPIJCT_6_B1,73.65937
2022-08-01 03:00:00-07:00,TOT210S1_7_N002,75.88368
2022-08-01 03:00:00-07:00,TULLOCH_7_B2,75.62018
2022-08-01 03:00:00-07:00,VACA-DIX_1_B1,72.31713
2022-08-01 03:00:00-07:00,WISE1_7_B1,73.38807
2022-08-01 03:15:00-07:00,ALTA1G_7_B1,80.19732
2022-08-01 03:15:00-07:00,BIGCRK3_2_B1,80.051
2022-08-01 03:15:00-07:00,C493GEN_7_N003,75.64861
2022-08-01 03:15:00-07:00,CUYAMAGN_7_N001,76.19705
2022-08-01 03:15:00-07:00,IBM-CTLE_1_N002,73.11086
2022-08-01 03:15:00-07:00,JESSUP_1_GN001,67.41502
2022-08-01 03:15:00-07:00,KANAKAJT_1_B1,68.83145
2022-08-01 03:15:00-07:00,KEARNY_7_GNU1N,78.40711
2022-08-01 03:15:00-07:00,LBEACH1G_7_N001,78.45581
2022-08-01 03:15:00-07:00,MECCTG2_7_B2,72.47
2022-08-01 03:15:00-07:00,MILPITAS_1_N001,74.62789
2022-08-01 03:15:00-07:00,REDMGEN_7_N003,77.96119
2022-08-01 03:15:00-07:00,RENFRO_1_N001,76.85885
2022-08-01 03:15:00-07:00,SHELL3_7_B2,71.28733
2022-08-01 03:15:00-07:00,SPIJCT_6_B1,71.36088
2022-08-01 03:15:00-07:00,TOT210S1_7_N002,74.25547
2022-08-01 03:15:00-07:00,TULLOCH_7_B2,73.19059
2022-08-01 03:15:00-07:00,VACA-DIX_1_B1,69.91732
2022-08-01 03:15:00-07:00,WISE1_7_B1,71.12096
2022-08-01 03:30:00-07:00,ALTA1G_7_B1,80.04564
2022-08-01 03:30:00-07:00,BIGCRK3_2_B1,79.85084
2022-08-01 03:30:00-07:00,C493GEN_7_N003,75.55375
2022-08-01 03:30:00-07:00,CUYAMAGN_7_N001,75.893
2022-08-01 03:30:00-07:00,IBM-CTLE_1_N002,73.10277
2022-08-01 03:30:00-07:00,JESSUP_1_GN001,67.39644
2022-08-01 03:30:00-07:00,KANAKAJT_1_B1,68.68506
2022-08-01 03:30:00-07:00,KEARNY_7_GNU1N,78.30736
2022-08-01 03:30:00-07:00,LBEACH1G_7_N001,78.30715
2022-08-01 03:30:00-07:00,MECCTG2_7_B2,72.47
2022-08-01 03:30:00-07:00,MILPITAS_1_N001,74.64256
2022-08-01 03:30:00-07:00,REDMGEN_7_N003,77.8203
2022-08-01 03:30:00-07:00,RENFRO_1_N001,76.55369
2022-08-01 03:30:00-07:00,SHELL3_7_B2,71.45868
2022-08-01 03:30:00-07:00,SPIJCT_6_B1,71.24923
2022-08-01 03:30:00-07:00,TOT210S1_7_N002,74.10057
2022-08-01 03:30:00-07:00,TULLOCH_7_B2,73.12115
2022-08-01 03:30:00-07:00,VACA-DIX_1_B1,69.95229
2022-08-01 03:30:00-07:00,WISE1_7_B1,71.02587
2022-08-01 03:45:00-07:00,ALTA1G_7_B1,79.93492
2022-08-01 03:45:00-07:00,BIGCRK3_2_B1,79.70559
2022-08-01 03:45:00-07:00,C493GEN_7_N003,75.47547
2022-08-01 03:45:00-07:00,CUYAMAGN_7_N001,75.85242
2022-08-01 03:45:00-07:00,IBM-CTLE_1_N002,73.10906
2022-08-01 03:45:00-07:00,JESSUP_1_GN001,67.38582
2022-08-01 03:45:00-07:00,KANAKAJT_1_B1,68.81302
2022-08-01 03:45:00-07:00,KEARNY_7_GNU1N,78.21928
2022-08-01 03:45:00-07:00,LBEACH1G_7_N001,78.21907
2022-08-01 03:45:00-07:00,MECCTG2_7_B2,72.47
2022-08-01 03:45:00-07:00,MILPITAS_1_N001,74.68232
2022-08-01 03:45:00-07:00,REDMGEN_7_N003,77.71189
2022-08-01 03:45:00-07:00,RENFRO_1_N001,76.51243
2022-08-01 03:45:00-07:00,SHELL3_7_B2,71.58443
2022-08-01 03:45:00-07:00,SPIJCT_6_B1,71.34113
2022-08-01 03:45:00-07:00,TOT210S1_7_N002,73.98906
2022-08-01 03:45:00-07:00,TULLOCH_7_B2,73.16315
2022-08-01 03:45:00-07:00,VACA-DIX_1_B1,69.97343
2022-08-01 03:45:00-07:00,WISE1_7_B1,71.08393
2022-08-01 04:00:00-07:00,ALTA1G_7_B1,82.17587
2022-08-01 04:00:00-07:00,BIGCRK3_2_B1,82.39857
2022-08-01 04:00:00-07:00,C493GEN_7_N003,77.81528
2022-08-01 04:00:00-07:00,CUYAMAGN_7_N001,77.23353
2022-08-01 04:00:00-07:00,IBM-CTLE_1_N002,75.509
2022-08-01 04:00:00-07:00,JESSUP_1_GN001,69.70353
2022-08-01 04:00:00-07:00,KANAKAJT_1_B1,70.62052
2022-08-01 04:00:00-07:00,KEARNY_7_GNU1N,80.26497
2022-08-01 04:00:00-07:00,LBEACH1G_7_N001,80.56669
2022-08-01 04:00:00-07:00,MECCTG2_7_B2,74.81217
2022-08-01 04:00:00-07:00,MILPITAS_1_N001,77.21992
2022-08-01 04:00:00-07:00,REDMGEN_7_N003,80.12129
2022-08-01 04:00:00-07:00,RENFRO_1_N001,78.1183
2022-08-01 04:00:00-07:00,SHELL3_7_B2,73.65441
2022-08-01 04:00:00-07:00,SPIJCT_6_B1,73.49869
2022-08-01 04:00:00-07:00,TOT210S1_7_N002,76.42162
2022-08-01 04:00:00-07:00,TULLOCH_7_B2,75.53404
2022-08-01 04:00:00-07:00,VACA-DIX_1_B1,72.30408
2022-08-01 04:00:00-07:00,WISE1_7_B1,73.58003
2022-08-01 04:15:00-07:00,ALTA1G_7_B1,81.34661
2022-08-01 04:15:00-07:00,BIGCRK3_2_B1,81.55999
2022-08-01 04:15:00-07:00,C493GEN_7_N003,77.1573
2022-08-01 04:15:00-07:00,CUYAMAGN_7_N001,76.67483
2022-08-01 04:15:00-07:00,IBM-CTLE_1_N002,74.56464
2022-08-01 04:15:00-07:00,JESSUP_1_GN001,68.81123
2022-08-01 04:15:00-07:00,KANAKAJT_1_B1,69.64911
2022-08-01 04:15:00-07:00,KEARNY_7_GNU1N,79.60403
2022-08-01 04:15:00-07:00,LBEACH1G_7_N001,79.79607
2022-08-01 04:15:00-07:00,MECCTG2_7_B2,73.87471
2022-08-01 04:15:00-07:00,MILPITAS_1_N001,76.26241
2022-08-01 04:15:00-07:00,REDMGEN_7_N003,79.27685
2022-08-01 04:15:00-07:00,RENFRO_1_N001,77.55466
2022-08-01 04:15:00-07:00,SHELL3_7_B2,72.72461
2022-08-01 04:15:00-07:00,SPIJCT_6_B1,72.53542
2022-08-01 04:15:00-07:00,TOT210S1_7_N002,75.70633
2022-08-01 04:15:00-07:00,TULLOCH_7_B2,74.5867
2022-08-01 04:15:00-07:00,VACA-DIX_1_B1,71.36465
2022-08-01 04:15:00-07:00,WISE1_7_B1,72.64496
2022-08-01 04:30:00-07:00,ALTA1G_7_B1,82.2098
2022-08-01 04:30:00-07:00,BIGCRK3_2_B1,82.42529
2022-08-01 04:30:00-07:00,C493GEN_7_N003,77.89998
2022-08-01 04:30:00-07:00,CUYAMAGN_7_N001,77.14138
2022-08-01 04:30:00-07:00,IBM-CTLE_1_N002,75.47252
2022-08-01 04:30:00-07:00,JESSUP_1_GN001,69.63714
2022-08-01 04:30:00-07:00,KANAKAJT_1_B1,70.61971
2022-08-01 04:30:00-07:00,KEARNY_7_GNU1N,80.36376
2022-08-01 04:30:00-07:00,LBEACH1G_7_N001,80.63671
2022-08-01 04:30:00-07:00,MECCTG2_7_B2,74.76858
2022-08-01 04:30:00-07:00,MILPITAS_1_N001,77.21941
2022-08-01 04:30:00-07:00,REDMGEN_7_N003,80.10517
2022-08-01 04:30:00-07:00,RENFRO_1_N001,78.02631
2022-08-01 04:30:00-07:00,SHELL3_7_B2,73.63942
2022-08-01 04:30:00-07:00,SPIJCT_6_B1,73.50579
2022-08-01 04:30:00-07:00,TOT210S1_7_N002,76.47774
2022-08-01 04:30:00-07:00,TULLOCH_7_B2,75.53424
2022-08-01 04:30:00-07:00,VACA-DIX_1_B1,72.24458
2022-08-01 04:30:00-07:00,WISE1_7_B1,73.58046
2022-08-01 04:45:00-07:00,ALTA1G_7_B1,83.53097
2022-08-01 04:45:00-07:00,BIGCRK3_2_B1,83.75711
2022-08-01 04:45:00-07:00,C493GEN_7_N003,79.1396
2022-08-01 04:45:00-07:00,CUYAMAGN_7_N001,78.49011
2022-08-01 04:45:00-07:00,IBM-CTLE_1_N002,76.6049
2022-08-01 04:45:00-07:00,JESSUP_1_GN001,70.63837
2022-08-01 04:45:00-07:00,KANAKAJT_1_B1,71.4676
2022-08-01 04:45:00-07:00,KEARNY_7_GNU1N,81.65625
2022-08-01 04:45:00-07:00,LBEACH1G_7_N001,81.94074
2022-08-01 04:45:00-07:00,MECCTG2_7_B2,75.88273
2022-08-01 04:45:00-07:00,MILPITAS_1_N001,78.40244
2022-08-01 04:45:00-07:00,REDMGEN_7_N003,81.37176
2022-08-01 04:45:00-07:00,RENFRO_1_N001,79.38311
2022-08-01 04:45:00-07:00,SHELL3_7_B2,74.7563
2022-08-01 04:45:00-07:00,SPIJCT_6_B1,74.47792
2022-08-01 04:45:00-07:00,TOT210S1_7_N002,77.66608
2022-08-01 04:45:00-07:00,TULLOCH_7_B2,76.62866
2022-08-01 04:45:00-07:00,VACA-DIX_1_B1,73.30092
2022-08-01 04:45:00-07:00,WISE1_7_B1,74.60804
2022-08-01 05:00:00-07:00,ALTA1G_7_B1,89.52021
2022-08-01 05:00:00-07:00,BIGCRK3_2_B1,87.52399
2022-08-01 05:00:00-07:00,C493GEN_7_N003,85.06221
2022-08-01 05:00:00-07:00,CUYAMAGN_7_N001,84.30255
2022-08-01 05:00:00-07:00,IBM-CTLE_1_N002,81.68744
2022-08-01 05:00:00-07:00,JESSUP_1_GN001,74.91202
2022-08-01 05:00:00-07:00,KANAKAJT_1_B1,75.24824
2022-08-01 05:00:00-07:00,KEARNY_7_GNU1N,87.81447
2022-08-01 05:00:00-07:00,LBEACH1G_7_N001,87.89473
2022-08-01 05:00:00-07:00,MECCTG2_7_B2,80.71439
2022-08-01 05:00:00-07:00,MILPITAS_1_N001,85.21167
2022-08-01 05:00:00-07:00,REDMGEN_7_N003,86.9494
2022-08-01 05:00:00-07:00,RENFRO_1_N001,84.8786
2022-08-01 05:00:00-07:00,SHELL3_7_B2,79.54882
2022-08-01 05:00:00-07:00,SPIJCT_6_B1,79.14553
2022-08-01 05:00:00-07:00,TOT210S1_7_N002,83.31022
2022-08-01 05:00:00-07:00,TULLOCH_7_B2,81.19851
2022-08-01 05:00:00-07:00,VACA-DIX_1_B1,77.94015
2022-08-01 05:00:00-07:00,WISE1_7_B1,79.34583
2022-08-01 05:15:00-07:00,ALTA1G_7_B1,108.26185
2022-08-01 05:15:00-07:00,BIGCRK3_2_B1,105.9142
2022-08-01 05:15:00-07:00,C493GEN_7_N003,103.35472
2022-08-01 05:15:00-07:00,CUYAMAGN_7_N001,100.15995
2022-08-01 05:15:00-07:00,IBM-CTLE_1_N002,96.84904
2022-08-01 05:15:00-07:00,JESSUP_1_GN001,88.58411
2022-08-01 05:15:00-07:00,KANAKAJT_1_B1,88.7409
2022-08-01 05:15:00-07:00,KEARNY_7_GNU1N,106.24041
2022-08-01 05:15:00-07:00,LBEACH1G_7_N001,106.08804
