Time,Location,LMP
2022-10-01 05:00:00-07:00,SHELL3_7_B2,61.43489
2022-10-01 05:00:00-07:00,SPIJCT_6_B1,60.48511
2022-10-01 05:00:00-07:00,TOT210S1_7_N002,56.39692
2022-10-01 05:00:00-07:00,TULLOCH_7_B2,60.34353
2022-10-01 05:00:00-07:00,VACA-DIX_1_B1,59.30526
2022-10-01 05:00:00-07:00,WISE1_7_B1,60.94525
2022-10-01 06:00:00-07:00,ALTA1G_7_B1,66.17673
2022-10-01 06:00:00-07:00,BIGCRK3_2_B1,64.59437
2022-10-01 06:00:00-07:00,C493GEN_7_N003,63.47162
2022-10-01 06:00:00-07:00,CUYAMAGN_7_N001,63.39283
2022-10-01 06:00:00-07:00,IBM-CTLE_1_N002,66.62977
2022-10-01 06:00:00-07:00,JESSUP_1_GN001,65.75652
2022-10-01 06:00:00-07:00,KANAKAJT_1_B1,66.32118
2022-10-01 06:00:00-07:00,KEARNY_7_GNU1N,64.67316
2022-10-01 06:00:00-07:00,LBEACH1G_7_N001,64.6469
2022-10-01 06:00:00-07:00,MECCTG2_7_B2,66.45906
2022-10-01 06:00:00-07:00,MILPITAS_1_N001,67.71313
2022-10-01 06:00:00-07:00,REDMGEN_7_N003,65.11307
2022-10-01 06:00:00-07:00,RENFRO_1_N001,64.48275
2022-10-01 06:00:00-07:00,SHELL3_7_B2,68.12677
2022-10-01 06:00:00-07:00,SPIJCT_6_B1,67.12221
2022-10-01 06:00:00-07:00,TOT210S1_7_N002,62.92009
2022-10-01 06:00:00-07:00,TULLOCH_7_B2,67.03028
2022-10-01 06:00:00-07:00,VACA-DIX_1_B1,65.71712
2022-10-01 06:00:00-07:00,WISE1_7_B1,66.92523
2022-10-01 07:00:00-07:00,ALTA1G_7_B1,54.93413
2022-10-01 07:00:00-07:00,BIGCRK3_2_B1,56.7861
2022-10-01 07:00:00-07:00,C493GEN_7_N003,52.94272
2022-10-01 07:00:00-07:00,CUYAMAGN_7_N001,53.27183
2022-10-01 07:00:00-07:00,IBM-CTLE_1_N002,57.38297
2022-10-01 07:00:00-07:00,JESSUP_1_GN001,56.69685
2022-10-01 07:00:00-07:00,KANAKAJT_1_B1,57.28814
2022-10-01 07:00:00-07:00,KEARNY_7_GNU1N,54.0974
2022-10-01 07:00:00-07:00,LBEACH1G_7_N001,54.15319
2022-10-01 07:00:00-07:00,MECCTG2_7_B2,57.20446
2022-10-01 07:00:00-07:00,MILPITAS_1_N001,58.51534
2022-10-01 07:00:00-07:00,REDMGEN_7_N003,54.4321
2022-10-01 07:00:00-07:00,RENFRO_1_N001,54.20339
2022-10-01 07:00:00-07:00,SHELL3_7_B2,58.9616
2022-10-01 07:00:00-07:00,SPIJCT_6_B1,58.00772
2022-10-01 07:00:00-07:00,TOT210S1_7_N002,52.26218
2022-10-01 07:00:00-07:00,TULLOCH_7_B2,62.27405
2022-10-01 07:00:00-07:00,VACA-DIX_1_B1,56.59086
2022-10-01 07:00:00-07:00,WISE1_7_B1,57.76786
2022-10-01 08:00:00-07:00,ALTA1G_7_B1,39.26717
2022-10-01 08:00:00-07:00,BIGCRK3_2_B1,41.28163
2022-10-01 08:00:00-07:00,C493GEN_7_N003,35.05336
2022-10-01 08:00:00-07:00,CUYAMAGN_7_N001,36.80873
2022-10-01 08:00:00-07:00,IBM-CTLE_1_N002,50.28651
2022-10-01 08:00:00-07:00,JESSUP_1_GN001,48.76251
2022-10-01 08:00:00-07:00,KANAKAJT_1_B1,49.98587
2022-10-01 08:00:00-07:00,KEARNY_7_GNU1N,27.25416
2022-10-01 08:00:00-07:00,LBEACH1G_7_N001,40.84017
2022-10-01 08:00:00-07:00,MECCTG2_7_B2,50.0215
2022-10-01 08:00:00-07:00,MILPITAS_1_N001,52.03192
2022-10-01 08:00:00-07:00,REDMGEN_7_N003,38.65409
2022-10-01 08:00:00-07:00,RENFRO_1_N001,37.86696
2022-10-01 08:00:00-07:00,SHELL3_7_B2,52.36069
2022-10-01 08:00:00-07:00,SPIJCT_6_B1,51.10472
2022-10-01 08:00:00-07:00,TOT210S1_7_N002,38.02289
2022-10-01 08:00:00-07:00,TULLOCH_7_B2,51.74268
2022-10-01 08:00:00-07:00,VACA-DIX_1_B1,49.76325
2022-10-01 08:00:00-07:00,WISE1_7_B1,50.77936
2022-10-01 09:00:00-07:00,ALTA1G_7_B1,28.83117
2022-10-01 09:00:00-07:00,BIGCRK3_2_B1,30.81329
2022-10-01 09:00:00-07:00,C493GEN_7_N003,26.09868
2022-10-01 09:00:00-07:00,CUYAMAGN_7_N001,24.36497
2022-10-01 09:00:00-07:00,IBM-CTLE_1_N002,48.35458
2022-10-01 09:00:00-07:00,JESSUP_1_GN001,41.57085
2022-10-01 09:00:00-07:00,KANAKAJT_1_B1,43.00353
2022-10-01 09:00:00-07:00,KEARNY_7_GNU1N,33.99647
2022-10-01 09:00:00-07:00,LBEACH1G_7_N001,31.97186
2022-10-01 09:00:00-07:00,MECCTG2_7_B2,48.30388
2022-10-01 09:00:00-07:00,MILPITAS_1_N001,49.02699
2022-10-01 09:00:00-07:00,REDMGEN_7_N003,28.7349
2022-10-01 09:00:00-07:00,RENFRO_1_N001,25.28732
2022-10-01 09:00:00-07:00,SHELL3_7_B2,48.03545
2022-10-01 09:00:00-07:00,SPIJCT_6_B1,44.30191
2022-10-01 09:00:00-07:00,TOT210S1_7_N002,27.52954
2022-10-01 09:00:00-07:00,TULLOCH_7_B2,45.66104
2022-10-01 09:00:00-07:00,VACA-DIX_1_B1,44.85821
2022-10-01 09:00:00-07:00,WISE1_7_B1,44.00823
2022-10-01 10:00:00-07:00,ALTA1G_7_B1,25.41187
2022-10-01 10:00:00-07:00,BIGCRK3_2_B1,27.12791
2022-10-01 10:00:00-07:00,C493GEN_7_N003,29.23604
2022-10-01 10:00:00-07:00,CUYAMAGN_7_N001,19.94995
2022-10-01 10:00:00-07:00,IBM-CTLE_1_N002,47.88471
2022-10-01 10:00:00-07:00,JESSUP_1_GN001,38.91689
2022-10-01 10:00:00-07:00,KANAKAJT_1_B1,40.21043
2022-10-01 10:00:00-07:00,KEARNY_7_GNU1N,32.83527
2022-10-01 10:00:00-07:00,LBEACH1G_7_N001,28.61079
2022-10-01 10:00:00-07:00,MECCTG2_7_B2,47.90176
2022-10-01 10:00:00-07:00,MILPITAS_1_N001,48.15339
2022-10-01 10:00:00-07:00,REDMGEN_7_N003,25.00799
2022-10-01 10:00:00-07:00,RENFRO_1_N001,20.51952
2022-10-01 10:00:00-07:00,SHELL3_7_B2,46.3067
2022-10-01 10:00:00-07:00,SPIJCT_6_B1,41.76318
2022-10-01 10:00:00-07:00,TOT210S1_7_N002,23.47251
2022-10-01 10:00:00-07:00,TULLOCH_7_B2,42.80853
2022-10-01 10:00:00-07:00,VACA-DIX_1_B1,43.12835
2022-10-01 10:00:00-07:00,WISE1_7_B1,41.40731
2022-10-01 11:00:00-07:00,ALTA1G_7_B1,26.83846
2022-10-01 11:00:00-07:00,BIGCRK3_2_B1,28.46207
2022-10-01 11:00:00-07:00,C493GEN_7_N003,26.30939
2022-10-01 11:00:00-07:00,CUYAMAGN_7_N001,21.5695
2022-10-01 11:00:00-07:00,IBM-CTLE_1_N002,46.51018
2022-10-01 11:00:00-07:00,JESSUP_1_GN001,37.46774
2022-10-01 11:00:00-07:00,KANAKAJT_1_B1,38.50403
2022-10-01 11:00:00-07:00,KEARNY_7_GNU1N,30.16716
2022-10-01 11:00:00-07:00,LBEACH1G_7_N001,29.15593
2022-10-01 11:00:00-07:00,MECCTG2_7_B2,46.59745
2022-10-01 11:00:00-07:00,MILPITAS_1_N001,46.3215
2022-10-01 11:00:00-07:00,REDMGEN_7_N003,26.38062
2022-10-01 11:00:00-07:00,RENFRO_1_N001,15.08
2022-10-01 11:00:00-07:00,SHELL3_7_B2,44.52154
2022-10-01 11:00:00-07:00,SPIJCT_6_B1,39.78882
2022-10-01 11:00:00-07:00,TOT210S1_7_N002,25.79212
2022-10-01 11:00:00-07:00,TULLOCH_7_B2,40.68961
2022-10-01 11:00:00-07:00,VACA-DIX_1_B1,41.35326
2022-10-01 11:00:00-07:00,WISE1_7_B1,39.30942
2022-10-01 12:00:00-07:00,ALTA1G_7_B1,29.97447
2022-10-01 12:00:00-07:00,BIGCRK3_2_B1,30.97514
2022-10-01 12:00:00-07:00,C493GEN_7_N003,26.1028
2022-10-01 12:00:00-07:00,CUYAMAGN_7_N001,23.99964
2022-10-01 12:00:00-07:00,IBM-CTLE_1_N002,48.41158
2022-10-01 12:00:00-07:00,JESSUP_1_GN001,40.15494
2022-10-01 12:00:00-07:00,KANAKAJT_1_B1,41.22641
2022-10-01 12:00:00-07:00,KEARNY_7_GNU1N,31.06343
2022-10-01 12:00:00-07:00,LBEACH1G_7_N001,31.81984
2022-10-01 12:00:00-07:00,MECCTG2_7_B2,48.42778
2022-10-01 12:00:00-07:00,MILPITAS_1_N001,48.58779
2022-10-01 12:00:00-07:00,REDMGEN_7_N003,28.5493
2022-10-01 12:00:00-07:00,RENFRO_1_N001,24.70373
2022-10-01 12:00:00-07:00,SHELL3_7_B2,47.16707
2022-10-01 12:00:00-07:00,SPIJCT_6_B1,42.64137
2022-10-01 12:00:00-07:00,TOT210S1_7_N002,28.17496
2022-10-01 12:00:00-07:00,TULLOCH_7_B2,43.7351
2022-10-01 12:00:00-07:00,VACA-DIX_1_B1,44.01847
2022-10-01 12:00:00-07:00,WISE1_7_B1,42.12439
2022-10-01 13:00:00-07:00,ALTA1G_7_B1,34.96358
2022-10-01 13:00:00-07:00,BIGCRK3_2_B1,36.49777
2022-10-01 13:00:00-07:00,C493GEN_7_N003,25.88162
2022-10-01 13:00:00-07:00,CUYAMAGN_7_N001,28.54363
2022-10-01 13:00:00-07:00,IBM-CTLE_1_N002,53.04034
2022-10-01 13:00:00-07:00,JESSUP_1_GN001,44.25603
2022-10-01 13:00:00-07:00,KANAKAJT_1_B1,45.23528
2022-10-01 13:00:00-07:00,KEARNY_7_GNU1N,26.81918
2022-10-01 13:00:00-07:00,LBEACH1G_7_N001,36.00447
2022-10-01 13:00:00-07:00,MECCTG2_7_B2,53.07393
2022-10-01 13:00:00-07:00,MILPITAS_1_N001,53.0456
2022-10-01 13:00:00-07:00,REDMGEN_7_N003,33.46851
2022-10-01 13:00:00-07:00,RENFRO_1_N001,29.42672
2022-10-01 13:00:00-07:00,SHELL3_7_B2,51.4771
2022-10-01 13:00:00-07:00,SPIJCT_6_B1,46.63695
2022-10-01 13:00:00-07:00,TOT210S1_7_N002,32.8777
2022-10-01 13:00:00-07:00,TULLOCH_7_B2,47.54232
2022-10-01 13:00:00-07:00,VACA-DIX_1_B1,48.09878
2022-10-01 13:00:00-07:00,WISE1_7_B1,46.4554
2022-10-01 14:00:00-07:00,ALTA1G_7_B1,40.14824
2022-10-01 14:00:00-07:00,BIGCRK3_2_B1,42.16635
2022-10-01 14:00:00-07:00,C493GEN_7_N003,33.17386
2022-10-01 14:00:00-07:00,CUYAMAGN_7_N001,35.35782
2022-10-01 14:00:00-07:00,IBM-CTLE_1_N002,55.26053
2022-10-01 14:00:00-07:00,JESSUP_1_GN001,48.68759
2022-10-01 14:00:00-07:00,KANAKAJT_1_B1,49.42331
2022-10-01 14:00:00-07:00,KEARNY_7_GNU1N,31.07533
2022-10-01 14:00:00-07:00,LBEACH1G_7_N001,41.66294
2022-10-01 14:00:00-07:00,MECCTG2_7_B2,55.28853
2022-10-01 14:00:00-07:00,MILPITAS_1_N001,55.95466
2022-10-01 14:00:00-07:00,REDMGEN_7_N003,38.60716
2022-10-01 14:00:00-07:00,RENFRO_1_N001,35.91381
2022-10-01 14:00:00-07:00,SHELL3_7_B2,54.6198
2022-10-01 14:00:00-07:00,SPIJCT_6_B1,50.82883
2022-10-01 14:00:00-07:00,TOT210S1_7_N002,38.1524
2022-10-01 14:00:00-07:00,TULLOCH_7_B2,51.94095
2022-10-01 14:00:00-07:00,VACA-DIX_1_B1,51.64484
2022-10-01 14:00:00-07:00,WISE1_7_B1,50.79378
2022-10-01 15:00:00-07:00,ALTA1G_7_B1,42.30165
2022-10-01 15:00:00-07:00,BIGCRK3_2_B1,45.77143
2022-10-01 15:00:00-07:00,C493GEN_7_N003,33.69532
2022-10-01 15:00:00-07:00,CUYAMAGN_7_N001,39.71294
2022-10-01 15:00:00-07:00,IBM-CTLE_1_N002,53.64247
2022-10-01 15:00:00-07:00,JESSUP_1_GN001,53.77418
2022-10-01 15:00:00-07:00,KANAKAJT_1_B1,54.16556
2022-10-01 15:00:00-07:00,KEARNY_7_GNU1N,32.59435
2022-10-01 15:00:00-07:00,LBEACH1G_7_N001,44.59755
2022-10-01 15:00:00-07:00,MECCTG2_7_B2,53.23317
2022-10-01 15:00:00-07:00,MILPITAS_1_N001,56.32886
2022-10-01 15:00:00-07:00,REDMGEN_7_N003,41.48682
2022-10-01 15:00:00-07:00,RENFRO_1_N001,40.64559
2022-10-01 15:00:00-07:00,SHELL3_7_B2,57.1073
2022-10-01 15:00:00-07:00,SPIJCT_6_B1,55.93736
2022-10-01 15:00:00-07:00,TOT210S1_7_N002,41.02422
2022-10-01 15:00:00-07:00,TULLOCH_7_B2,57.2069
2022-10-01 15:00:00-07:00,VACA-DIX_1_B1,54.15106
2022-10-01 15:00:00-07:00,WISE1_7_B1,55.87086
2022-10-01 16:00:00-07:00,ALTA1G_7_B1,46.7804
2022-10-01 16:00:00-07:00,BIGCRK3_2_B1,50.42328
2022-10-01 16:00:00-07:00,C493GEN_7_N003,45.69722
2022-10-01 16:00:00-07:00,CUYAMAGN_7_N001,44.14625
2022-10-01 16:00:00-07:00,IBM-CTLE_1_N002,55.21172
2022-10-01 16:00:00-07:00,JESSUP_1_GN001,55.5449
2022-10-01 16:00:00-07:00,KANAKAJT_1_B1,56.66894
2022-10-01 16:00:00-07:00,KEARNY_7_GNU1N,54.83364
2022-10-01 16:00:00-07:00,LBEACH1G_7_N001,48.15561
2022-10-01 16:00:00-07:00,MECCTG2_7_B2,54.7641
2022-10-01 16:00:00-07:00,MILPITAS_1_N001,58.03059
2022-10-01 16:00:00-07:00,REDMGEN_7_N003,45.84498
2022-10-01 16:00:00-07:00,RENFRO_1_N001,45.08281
2022-10-01 16:00:00-07:00,SHELL3_7_B2,58.88061
2022-10-01 16:00:00-07:00,SPIJCT_6_B1,58.20093
2022-10-01 16:00:00-07:00,TOT210S1_7_N002,45.218
2022-10-01 16:00:00-07:00,TULLOCH_7_B2,66.04579
2022-10-01 16:00:00-07:00,VACA-DIX_1_B1,55.94697
2022-10-01 16:00:00-07:00,WISE1_7_B1,58.04789
2022-10-01 17:00:00-07:00,ALTA1G_7_B1,67.37038
2022-10-01 17:00:00-07:00,BIGCRK3_2_B1,67.19357
2022-10-01 17:00:00-07:00,C493GEN_7_N003,66.33674
2022-10-01 17:00:00-07:00,CUYAMAGN_7_N001,64.45306
2022-10-01 17:00:00-07:00,IBM-CTLE_1_N002,68.22041
2022-10-01 17:00:00-07:00,JESSUP_1_GN001,66.79236
2022-10-01 17:00:00-07:00,KANAKAJT_1_B1,72.39644
2022-10-01 17:00:00-07:00,KEARNY_7_GNU1N,74.96729
2022-10-01 17:00:00-07:00,LBEACH1G_7_N001,67.8872
2022-10-01 17:00:00-07:00,MECCTG2_7_B2,67.9552
2022-10-01 17:00:00-07:00,MILPITAS_1_N001,69.98169
2022-10-01 17:00:00-07:00,REDMGEN_7_N003,66.37074
2022-10-01 17:00:00-07:00,RENFRO_1_N001,65.4459
2022-10-01 17:00:00-07:00,SHELL3_7_B2,70.47811
2022-10-01 17:00:00-07:00,SPIJCT_6_B1,71.84511
2022-10-01 17:00:00-07:00,TOT210S1_7_N002,64.31025
2022-10-01 17:00:00-07:00,TULLOCH_7_B2,71.79705
2022-10-01 17:00:00-07:00,VACA-DIX_1_B1,67.07797
2022-10-01 17:00:00-07:00,WISE1_7_B1,70.03029
2022-10-01 18:00:00-07:00,ALTA1G_7_B1,82.93578
2022-10-01 18:00:00-07:00,BIGCRK3_2_B1,79.75269
2022-10-01 18:00:00-07:00,C493GEN_7_N003,77.27164
2022-10-01 18:00:00-07:00,CUYAMAGN_7_N001,75.34105
2022-10-01 18:00:00-07:00,IBM-CTLE_1_N002,80.32708
2022-10-01 18:00:00-07:00,JESSUP_1_GN001,78.49222
2022-10-01 18:00:00-07:00,KANAKAJT_1_B1,77.19114
2022-10-01 18:00:00-07:00,KEARNY_7_GNU1N,83.88304
2022-10-01 18:00:00-07:00,LBEACH1G_7_N001,78.90706
2022-10-01 18:00:00-07:00,MECCTG2_7_B2,80.0
2022-10-01 18:00:00-07:00,MILPITAS_1_N001,82.36139
2022-10-01 18:00:00-07:00,REDMGEN_7_N003,79.68089
2022-10-01 18:00:00-07:00,RENFRO_1_N001,77.6067
2022-10-01 18:00:00-07:00,SHELL3_7_B2,82.36139
2022-10-01 18:00:00-07:00,SPIJCT_6_B1,81.95622
2022-10-01 18:00:00-07:00,TOT210S1_7_N002,75.84364
2022-10-01 18:00:00-07:00,TULLOCH_7_B2,82.52506
2022-10-01 18:00:00-07:00,VACA-DIX_1_B1,78.79537
2022-10-01 18:00:00-07:00,WISE1_7_B1,82.80994
2022-10-01 19:00:00-07:00,ALTA1G_7_B1,76.75009
2022-10-01 19:00:00-07:00,BIGCRK3_2_B1,75.08795
2022-10-01 19:00:00-07:00,C493GEN_7_N003,72.6247
2022-10-01 19:00:00-07:00,CUYAMAGN_7_N001,72.05569
2022-10-01 19:00:00-07:00,IBM-CTLE_1_N002,75.24518
2022-10-01 19:00:00-07:00,JESSUP_1_GN001,73.25362
2022-10-01 19:00:00-07:00,KANAKAJT_1_B1,72.27246
2022-10-01 19:00:00-07:00,KEARNY_7_GNU1N,76.4183
2022-10-01 19:00:00-07:00,LBEACH1G_7_N001,74.12961
2022-10-01 19:00:00-07:00,MECCTG2_7_B2,74.93821
2022-10-01 19:00:00-07:00,MILPITAS_1_N001,77.0346
2022-10-01 19:00:00-07:00,REDMGEN_7_N003,75.18529
2022-10-01 19:00:00-07:00,RENFRO_1_N001,72.90173
2022-10-01 19:00:00-07:00,SHELL3_7_B2,77.10198
2022-10-01 19:00:00-07:00,SPIJCT_6_B1,76.17953
2022-10-01 19:00:00-07:00,TOT210S1_7_N002,71.292
2022-10-01 19:00:00-07:00,TULLOCH_7_B2,76.02325
2022-10-01 19:00:00-07:00,VACA-DIX_1_B1,73.8451
2022-10-01 19:00:00-07:00,WISE1_7_B1,76.72078
2022-10-01 20:00:00-07:00,ALTA1G_7_B1,73.45409
2022-10-01 20:00:00-07:00,BIGCRK3_2_B1,71.50606
2022-10-01 20:00:00-07:00,C493GEN_7_N003,69.49382
2022-10-01 20:00:00-07:00,CUYAMAGN_7_N001,68.72317
2022-10-01 20:00:00-07:00,IBM-CTLE_1_N002,71.72013
2022-10-01 20:00:00-07:00,JESSUP_1_GN001,69.3511
2022-10-01 20:00:00-07:00,KANAKAJT_1_B1,73.66302
2022-10-01 20:00:00-07:00,KEARNY_7_GNU1N,70.75682
2022-10-01 20:00:00-07:00,LBEACH1G_7_N001,70.82104
2022-10-01 20:00:00-07:00,MECCTG2_7_B2,71.42757
2022-10-01 20:00:00-07:00,MILPITAS_1_N001,73.23288
2022-10-01 20:00:00-07:00,REDMGEN_7_N003,71.4347
2022-10-01 20:00:00-07:00,RENFRO_1_N001,69.3511
2022-10-01 20:00:00-07:00,SHELL3_7_B2,73.18293
2022-10-01 20:00:00-07:00,SPIJCT_6_B1,73.85255
2022-10-01 20:00:00-07:00,TOT210S1_7_N002,68.2094
2022-10-01 20:00:00-07:00,TULLOCH_7_B2,71.8343
2022-10-01 20:00:00-07:00,VACA-DIX_1_B1,70.28587
2022-10-01 20:00:00-07:00,WISE1_7_B1,73.25198
2022-10-01 21:00:00-07:00,ALTA1G_7_B1,71.53808
2022-10-01 21:00:00-07:00,BIGCRK3_2_B1,69.85122
2022-10-01 21:00:00-07:00,C493GEN_7_N003,67.89252
2022-10-01 21:00:00-07:00,CUYAMAGN_7_N001,66.75633
2022-10-01 21:00:00-07:00,IBM-CTLE_1_N002,69.96275
2022-10-01 21:00:00-07:00,JESSUP_1_GN001,68.43621
2022-10-01 21:00:00-07:00,KANAKAJT_1_B1,69.32147
2022-10-01 21:00:00-07:00,KEARNY_7_GNU1N,69.53755
2022-10-01 21:00:00-07:00,LBEACH1G_7_N001,69.32844
